Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Liam Foudy,Islanders,2024-10-25,Away,07:02,0,0,-1,1,1,0,1,0,0/0
Simon Holmstrom,Islanders,2024-10-25,Away,20:10,0,0,-1,0,1,0,0,0,0/0
Bo Horvat,Islanders,2024-10-25,Away,19:33,1,0,0,2,1,0,0,0,9/12
Anders Lee,Islanders,2024-10-25,Away,14:44,1,0,0,6,0,0,0,0,0/0
Kyle MacLean,Islanders,2024-10-25,Away,08:26,0,0,-1,2,0,0,0,1,4/7
Brock Nelson,Islanders,2024-10-25,Away,19:33,1,1,1,1,1,0,0,0,9/15
Jean-Gabriel Pageau,Islanders,2024-10-25,Away,17:08,0,1,0,2,0,0,2,0,11/19
Kyle Palmieri,Islanders,2024-10-25,Away,18:30,1,1,1,2,1,0,0,0,0/0
Maxim Tsyplakov,Islanders,2024-10-25,Away,18:09,0,0,1,1,1,0,0,3,1/1
Oliver Wahlstrom,Islanders,2024-10-25,Away,09:36,0,0,0,0,0,0,0,0,0/0
Noah Dobson,Islanders,2024-10-25,Away,25:08,0,1,-1,4,2,0,0,1,0/0
Scott Mayfield,Islanders,2024-10-25,Away,11:35,0,0,-2,0,2,7,1,1,0/0
Adam Pelech,Islanders,2024-10-25,Away,21:45,0,1,1,3,1,0,0,0,0/0
Ryan Pulock,Islanders,2024-10-25,Away,20:50,0,1,2,0,1,2,0,1,0/0
Mike Reilly,Islanders,2024-10-25,Away,13:08,0,0,-1,1,0,0,0,1,0/0
Alexander Romanov,Islanders,2024-10-25,Away,21:51,0,1,0,1,3,0,0,0,0/0
Mathew Barzal,Islanders,2024-10-26,Home,19:12,0,0,-2,0,0,0,0,2,0/1
Casey Cizikas,Islanders,2024-10-26,Home,13:01,0,1,1,0,1,0,1,0,1/1
Pierre Engvall,Islanders,2024-10-26,Home,10:37,0,0,0,0,0,0,0,1,0/1
Simon Holmstrom,Islanders,2024-10-26,Home,15:41,0,0,-1,0,1,2,1,0,0/0
Bo Horvat,Islanders,2024-10-26,Home,19:13,0,0,-2,2,1,0,0,1,11/19
Anders Lee,Islanders,2024-10-26,Home,16:26,0,0,0,3,1,0,1,0,0/0
Kyle MacLean,Islanders,2024-10-26,Home,11:11,0,0,-2,1,0,0,0,0,7/10
Matt Martin,Islanders,2024-10-26,Home,09:45,0,0,-1,1,0,0,0,0,0/0
Brock Nelson,Islanders,2024-10-26,Home,17:36,1,0,0,3,1,0,1,0,9/17
Jean-Gabriel Pageau,Islanders,2024-10-26,Home,17:24,0,0,-1,0,0,0,0,0,10/17
Kyle Palmieri,Islanders,2024-10-26,Home,17:42,1,1,-1,2,0,2,1,0,1/1
Maxim Tsyplakov,Islanders,2024-10-26,Home,16:05,0,2,1,1,0,0,0,1,0/0
Dennis Cholowski,Islanders,2024-10-26,Home,11:18,1,0,-1,2,0,0,0,1,0/0
Noah Dobson,Islanders,2024-10-26,Home,25:01,0,0,-1,4,1,0,1,3,0/0
Scott Mayfield,Islanders,2024-10-26,Home,15:04,0,0,-2,1,1,0,0,0,0/0
Adam Pelech,Islanders,2024-10-26,Home,22:10,0,0,0,3,1,0,1,2,0/0
Ryan Pulock,Islanders,2024-10-26,Home,23:35,0,1,1,3,2,0,0,2,0/0
Mike Reilly,Islanders,2024-10-26,Home,17:58,0,0,0,2,1,0,0,1,0/0
Mathew Barzal,Islanders,2024-10-29,Home,21:02,1,0,-1,5,1,0,0,2,0/0
Casey Cizikas,Islanders,2024-10-29,Home,13:07,0,0,0,1,0,0,1,0,3/4
Pierre Engvall,Islanders,2024-10-29,Home,10:16,0,0,0,1,0,4,1,0,1/1
Hudson Fasching,Islanders,2024-10-29,Home,07:56,0,0,0,0,0,0,1,0,0/0
Simon Holmstrom,Islanders,2024-10-29,Home,17:53,0,0,0,0,1,0,0,0,0/0
Bo Horvat,Islanders,2024-10-29,Home,19:03,0,1,-1,2,0,0,0,0,13/21
Anders Lee,Islanders,2024-10-29,Home,13:42,0,0,-1,6,0,0,0,2,0/0
Kyle MacLean,Islanders,2024-10-29,Home,11:44,0,0,0,2,2,0,0,0,3/6
Brock Nelson,Islanders,2024-10-29,Home,19:28,0,0,-1,5,0,0,1,0,11/16
Jean-Gabriel Pageau,Islanders,2024-10-29,Home,14:30,0,0,0,4,0,0,0,2,8/10
Kyle Palmieri,Islanders,2024-10-29,Home,18:49,0,0,-1,1,1,0,0,0,0/0
Maxim Tsyplakov,Islanders,2024-10-29,Home,14:39,0,0,0,1,1,2,0,0,0/0
Dennis Cholowski,Islanders,2024-10-29,Home,07:01,0,0,0,0,2,0,0,2,0/0
Noah Dobson,Islanders,2024-10-29,Home,23:41,0,1,-1,4,1,0,1,0,0/0
Scott Mayfield,Islanders,2024-10-29,Home,16:13,0,0,0,0,3,0,0,1,0/0
Adam Pelech,Islanders,2024-10-29,Home,23:16,0,0,0,5,1,0,0,1,0/0
Ryan Pulock,Islanders,2024-10-29,Home,22:25,0,0,0,2,2,0,0,0,0/0
Mike Reilly,Islanders,2024-10-29,Home,21:26,0,0,0,2,1,0,1,2,0/0
